date,service_type,region,provider,cpu_hours,storage_gb,data_transfer_gb,cost_usd,team,co2e_kg
2024-11-08,VM,eastus,Azure,10.0683,49.7459,4.5359,2.221,DevOps,0.0066490518
2024-11-08,Storage,eastus,AWS,0.7126,698.1851,2.0306,3.3455,QA,0.0035694902
2024-11-08,Storage,eastus,AWS,0.7174,806.5599,1.825,2.1352,Engineering,0.0035815998
2024-11-09,VM,eastus,Azure,6.0095,48.3307,0.0,1.4081,Engineering,0.0012985614
2024-11-09,Storage,southeastasia,Azure,0.2518,1117.6215,0.7928,3.3153,DevOps,0.0030784030000000004
2024-11-09,VM,eastus,AWS,6.5624,57.409,5.1021,2.2515,Engineering,0.0065293980000000005
2024-11-09,Database,eastus,AWS,1.7512,255.633,4.5632,2.555,Engineering,0.005424706
2024-11-09,Storage,southeastasia,AWS,0.3744,892.406,1.9037,1.8198,Engineering,0.003763392
2024-11-09,VM,eastus,AWS,7.3446,50.5848,8.8125,3.9276,Engineering,0.0103825896
2024-11-10,VM,eastus,AWS,6.5771,45.251,8.2414,3.3198,DevOps,0.009647322000000002
2024-11-10,VM,eastus,AWS,10.0146,56.3114,5.8608,1.9477,Data,0.007976342800000001
2024-11-10,Storage,southeastasia,AWS,0.3789,970.0044,0.8682,2.6081,Data,0.0028839888
2024-11-10,Database,eastus,Azure,2.3268,188.6378,0.5178,2.3379,Engineering,0.0013604355999999999
2024-11-10,VM,eastus,Azure,4.6191,46.6589,5.0761,1.4653,QA,0.0060932378
2024-11-11,VM,eastus,AWS,15.9257,54.6947,8.5618,3.0784,Engineering,0.0118563294
2024-11-11,VM,eastus,Azure,8.4921,48.8739,3.842,3.6488,Data,0.005638167800000001
2024-11-11,Database,eastus,AWS,5.4102,229.5121,4.6506,2.673,Engineering,0.0061916642
2024-11-11,VM,eastus,Azure,7.5204,48.7341,8.6795,2.9797,Data,0.010281048200000002
2024-11-11,Storage,westeurope,Azure,0.4872,839.2027,1.2585,2.9431,Engineering,0.0030343454
2024-11-11,Networking,southeastasia,AWS,1.961,10.8244,43.5803,5.8909,Engineering,0.0439941488
2024-11-12,VM,westeurope,Azure,15.355,47.3114,7.5252,3.8283,DevOps,0.010690822800000001
2024-11-12,VM,eastus,Azure,11.6683,63.7365,3.7707,3.628,Data,0.006231833
2024-11-12,VM,eastus,AWS,6.7016,48.0372,9.1853,3.9337,Engineering,0.010621694400000001
2024-11-12,Networking,westeurope,Azure,1.1479,10.914,42.7734,5.0229,Engineering,0.043024808000000005
2024-11-13,VM,westeurope,AWS,10.4278,47.6677,8.966,2.91,Data,0.0111468954
2024-11-13,Database,eastus,AWS,9.4114,210.0553,4.6676,3.5766,Data,0.0069699906
2024-11-13,Storage,eastus,Azure,0.6739,720.477,2.0521,1.6941,DevOps,0.003627834
2024-11-13,VM,eastus,Azure,9.5484,56.6781,8.6825,2.323,Engineering,0.010705536199999999
2024-11-13,Database,eastus,AWS,3.0963,154.8276,6.2599,2.3826,DevOps,0.0071888152
2024-11-14,VM,westeurope,Azure,13.2394,49.6907,5.8106,3.17,Data,0.0085578614
2024-11-14,Storage,southeastasia,Azure,0.5463,839.5212,1.4486,3.1004,QA,0.0032369024
2024-11-14,VM,westeurope,AWS,11.7204,44.6044,9.8189,2.2759,Engineering,0.012252188800000001
2024-11-14,VM,westeurope,AWS,11.1784,70.1157,6.4149,3.2074,DevOps,0.008790811400000001
2024-11-15,Database,eastus,AWS,5.4495,188.2877,7.9531,3.4703,DevOps,0.0094195754
2024-11-15,VM,southeastasia,Azure,14.8192,32.467,10.6223,4.6352,DevOps,0.013651074
2024-11-15,Storage,southeastasia,Azure,0.4883,801.1072,1.648,2.0483,DevOps,0.0033478744
2024-11-15,VM,eastus,AWS,9.7465,53.1999,12.7707,3.2683,Engineering,0.014826399799999999
2024-11-15,Storage,southeastasia,AWS,0.736,684.1743,2.1432,3.7061,Data,0.0036587486
2024-11-16,VM,southeastasia,Azure,3.3785,47.3767,1.6559,2.6101,Engineering,0.0024263533999999997
2024-11-16,VM,eastus,Azure,6.3517,47.9517,5.7821,1.581,Data,0.0071483434
2024-11-16,VM,westeurope,AWS,5.0233,47.852,2.7966,3.4773,Data,0.003896964
2024-11-16,VM,westeurope,AWS,8.2997,47.6179,3.1479,3.2772,Engineering,0.0049030758
2024-11-17,VM,southeastasia,Azure,9.207,46.0422,1.2945,1.5183,Data,0.0032279844000000003
2024-11-17,VM,southeastasia,Azure,6.7342,46.9532,0.5719,1.6643,Engineering,0.0020126464
2024-11-17,VM,westeurope,Azure,6.6434,55.8588,3.4831,3.599,Data,0.0049234976
2024-11-18,Networking,southeastasia,AWS,2.1343,10.005,37.9479,4.9299,DevOps,0.03839477
2024-11-18,VM,southeastasia,AWS,10.8943,57.7925,7.0074,2.356,QA,0.009301845
2024-11-18,Networking,westeurope,AWS,2.0323,9.6553,15.8932,3.2167,DevOps,0.0163189706
2024-11-18,VM,southeastasia,Azure,8.288,50.2864,11.5459,4.2869,Data,0.0133040728
2024-11-18,Networking,eastus,AWS,1.4535,9.8936,21.4706,3.8353,Engineering,0.021781087200000004
2024-11-18,VM,westeurope,Azure,9.7725,54.8884,11.3121,3.3718,Engineering,0.013376376799999999
2024-11-19,VM,westeurope,Azure,11.1848,35.977,7.8481,3.0312,Data,0.010157014
2024-11-19,Networking,eastus,Azure,1.9607,9.0575,28.1979,4.5609,QA,0.028608155000000003
2024-11-19,Storage,southeastasia,Azure,0.3662,736.6815,2.0021,2.6514,Data,0.0035487030000000003
2024-11-20,Storage,eastus,AWS,0.4757,886.4911,2.1605,1.6106,Engineering,0.0040286222
2024-11-20,VM,southeastasia,Azure,7.5844,49.4808,9.8774,2.3883,Engineering,0.011493241599999999
2024-11-20,VM,southeastasia,AWS,15.1278,53.9518,4.004,2.2541,Engineering,0.0071374635999999995
2024-11-21,VM,eastus,AWS,15.1647,57.0803,5.176,2.1619,DevOps,0.008323100600000001
2024-11-21,Storage,eastus,Azure,0.6563,648.0042,1.4062,1.6835,Data,0.0028334683999999997
2024-11-21,VM,eastus,AWS,13.7622,44.4017,10.8344,3.9619,Engineering,0.013675643400000001
2024-11-21,Storage,southeastasia,AWS,0.3469,740.3563,1.4281,1.6439,DevOps,0.0029781926
2024-11-22,Storage,southeastasia,Azure,0.4403,673.1963,1.4649,3.1445,Data,0.0028993526
2024-11-22,Networking,westeurope,AWS,0.9469,9.4603,44.4723,6.9175,Data,0.0446806006
2024-11-22,Networking,westeurope,AWS,1.8899,11.1278,25.5786,4.3266,DevOps,0.025978835600000003
2024-11-22,Storage,westeurope,Azure,0.6111,906.9278,1.3773,1.7916,Engineering,0.0033133756
2024-11-22,Storage,eastus,AWS,0.4373,838.7459,1.8255,2.4119,DevOps,0.0035904518
2024-11-22,VM,eastus,Azure,11.4076,57.0889,5.1339,3.8727,DevOps,0.007529597799999999
2024-11-23,Networking,eastus,AWS,1.3142,9.8708,9.9323,2.7393,Engineering,0.0102148816
2024-11-23,Database,eastus,Azure,2.1802,173.1385,0.1209,1.6397,QA,0.000903217
2024-11-23,Networking,eastus,AWS,0.2905,12.8028,2.4556,1.8216,DevOps,0.0025393056
2024-11-23,Storage,southeastasia,AWS,0.323,675.2754,0.479,2.0299,QA,0.0018941507999999999
2024-11-24,Database,eastus,Azure,5.4398,253.3263,4.7076,2.7687,DevOps,0.0063022126
2024-11-24,Database,eastus,Azure,3.8873,211.2442,0.0,2.4944,Engineering,0.0011999484
2024-11-24,VM,eastus,AWS,8.3225,55.2646,7.0339,2.4899,QA,0.0088089292
2024-11-24,Storage,westeurope,Azure,0.4053,982.2554,1.1718,2.3052,DevOps,0.0032173708
2024-11-24,Networking,eastus,AWS,0.9914,12.8735,31.1117,5.2768,Data,0.031335727
2024-11-25,Storage,eastus,Azure,0.5702,743.9431,2.4586,3.3113,QA,0.0040605262
2024-11-25,VM,westeurope,AWS,13.1782,51.3719,3.551,2.4699,Engineering,0.006289383800000001
2024-11-25,Database,eastus,Azure,2.989,168.1697,5.4992,3.1547,QA,0.0064333394
2024-11-26,Networking,westeurope,Azure,2.0998,10.8414,40.2536,4.241,Data,0.0406952428
2024-11-26,VM,eastus,Azure,13.1616,63.6795,3.5577,2.9878,Engineering,0.006317379
2024-11-26,VM,eastus,Azure,12.6884,41.4173,6.5587,2.8451,Engineering,0.009179214599999999
2024-11-26,VM,eastus,AWS,12.2318,31.7196,8.5931,3.3155,Data,0.011102899199999999
2024-11-26,VM,westeurope,AWS,11.3898,51.7245,10.5301,2.3123,QA,0.012911508999999998
2024-11-26,VM,eastus,AWS,11.7524,54.9294,11.0495,4.2796,Data,0.0135098388
2024-11-27,VM,southeastasia,AWS,15.2657,42.7228,9.7758,3.7864,Engineering,0.012914385600000002
2024-11-27,VM,eastus,AWS,16.2129,51.8393,10.2791,3.4805,QA,0.0136253586
2024-11-27,Database,westeurope,Azure,3.4274,151.5747,8.6434,3.8782,Engineering,0.0096320294
2024-11-27,VM,eastus,AWS,15.3081,51.3337,6.7286,3.2491,Engineering,0.009892887400000001
2024-11-27,VM,southeastasia,AWS,14.4146,47.2004,3.5079,2.1732,Engineering,0.0064852208
2024-11-27,VM,westeurope,Azure,15.2056,49.3357,9.6433,3.592,Engineering,0.0127830914
2024-11-28,Database,southeastasia,AWS,4.3846,231.3116,6.3996,3.7058,Engineering,0.007739143200000001
2024-11-28,VM,eastus,Azure,11.7231,46.8674,11.7419,2.9458,Data,0.0141802548
2024-11-28,Storage,southeastasia,Azure,0.5689,984.6081,1.56,2.9532,Engineering,0.0036429962000000004
2024-11-28,VM,westeurope,Azure,17.0514,40.9035,7.5414,3.9634,Data,0.011033487000000002
2024-11-28,Database,eastus,AWS,7.4415,227.823,7.4069,2.5968,QA,0.009350846
2024-11-29,Database,eastus,AWS,5.4198,199.7979,4.4677,3.0248,Data,0.0059512558
2024-11-29,VM,eastus,Azure,8.9242,43.8023,7.0586,2.8204,QA,0.0089310446
2024-11-29,Networking,eastus,AWS,1.9904,9.2136,37.3491,5.4694,Engineering,0.0377656072
2024-11-29,Storage,eastus,AWS,0.4403,782.596,1.927,1.6535,Engineering,0.003580252
2024-11-30,Database,westeurope,Azure,2.3112,178.1896,1.4515,2.0133,DevOps,0.0022701192
2024-11-30,Storage,eastus,AWS,0.3384,798.8496,0.0,2.8154,Engineering,0.0016653792
2024-11-30,Database,eastus,Azure,5.3191,267.2185,5.0581,2.3696,Engineering,0.006656357
2024-11-30,VM,southeastasia,AWS,8.5044,71.1978,7.2643,2.2526,Engineering,0.0091075756
2024-11-30,VM,westeurope,Azure,8.6488,59.3511,4.7442,1.5275,QA,0.006592662200000001
2024-11-30,Database,eastus,Azure,2.1875,143.6572,2.9855,1.6963,Engineering,0.0037103144000000003
2024-12-01,Storage,southeastasia,AWS,0.2281,798.5719,0.6159,2.7573,DevOps,0.0022586638
2024-12-01,VM,southeastasia,AWS,8.724,57.4972,6.1037,2.7607,Engineering,0.0079634944
2024-12-01,Storage,eastus,Azure,0.1606,766.6028,0.7768,1.6387,Engineering,0.0023421256000000002
2024-12-01,VM,westeurope,Azure,8.0427,49.4558,1.9602,2.9707,Engineering,0.0036676516000000003
2024-12-02,VM,eastus,AWS,14.1502,43.1614,6.1127,4.0759,Data,0.009029062800000001
2024-12-02,Storage,eastus,AWS,0.5322,672.291,1.868,2.2486,Engineering,0.0033190220000000005
2024-12-02,VM,westeurope,Azure,13.2847,51.3191,4.7273,2.7262,Data,0.0074868782
2024-12-02,Database,eastus,AWS,8.0836,233.648,6.1262,2.414,Data,0.008210216
2024-12-02,VM,southeastasia,AWS,16.0174,49.8409,7.1736,2.658,Engineering,0.010476761800000001
2024-12-02,Database,eastus,AWS,4.5104,219.5685,1.5036,3.2546,DevOps,0.0028448170000000004
2024-12-03,Networking,southeastasia,Azure,2.6985,10.4958,21.2545,3.1068,Data,0.0218151916
2024-12-03,Networking,eastus,Azure,1.5524,8.7433,22.3977,4.1692,DevOps,0.0227256666
2024-12-03,Networking,southeastasia,Azure,2.4187,10.2502,42.8415,4.7977,QA,0.043345740400000006
2024-12-03,VM,eastus,AWS,11.62,43.0512,6.7195,3.1681,Engineering,0.009129602399999999
2024-12-03,VM,eastus,AWS,11.8009,49.4191,11.7268,2.7636,DevOps,0.014185818200000002
2024-12-04,VM,eastus,Azure,7.16,50.5405,11.2326,3.2916,Engineering,0.012765681000000001
2024-12-04,Networking,eastus,AWS,1.6083,11.0715,29.5842,3.3121,Engineering,0.029928003
2024-12-04,Networking,southeastasia,AWS,2.0911,9.0848,35.3355,4.8163,Engineering,0.03577188960000001
2024-12-04,Storage,eastus,AWS,0.8534,1098.7215,2.3485,3.879,Engineering,0.004716623
2024-12-04,Networking,eastus,AWS,2.3608,9.8378,27.5018,4.519,Data,0.0279936356
2024-12-04,Storage,westeurope,AWS,0.3872,683.2952,1.3626,2.4333,Engineering,0.0028066304
2024-12-05,VM,eastus,Azure,11.2305,58.1999,9.8145,4.0666,DevOps,0.012176999800000001
2024-12-05,VM,southeastasia,Azure,9.095,51.8623,9.806,3.4053,DevOps,0.011728724599999999
2024-12-05,Networking,westeurope,AWS,1.7059,10.845,26.0866,3.286,QA,0.026449470000000003
2024-12-05,Storage,southeastasia,AWS,0.5781,896.5931,1.9416,1.8227,DevOps,0.0038504062000000007
2024-12-05,VM,eastus,AWS,14.3363,36.8618,10.7092,4.4158,Data,0.013650183599999999
2024-12-06,Networking,eastus,Azure,1.2634,11.2356,42.2627,6.23,Engineering,0.0425378512
2024-12-06,VM,southeastasia,AWS,8.1553,53.4447,9.9053,2.0408,Engineering,0.0116432494
2024-12-06,VM,westeurope,AWS,9.5249,59.0853,8.2584,2.6482,QA,0.010281550600000001
2024-12-06,Networking,southeastasia,Azure,0.8641,10.9812,19.3632,4.0065,Data,0.0195579824
2024-12-06,Networking,eastus,Azure,2.4238,11.1948,19.6858,3.9176,Engineering,0.0201929496
2024-12-07,VM,eastus,AWS,12.1235,43.4141,1.6361,3.6623,DevOps,0.0041476282
2024-12-07,VM,eastus,AWS,3.4195,52.8373,6.2606,2.3289,Engineering,0.0070501746
2024-12-07,Database,eastus,AWS,3.0585,194.4028,5.7568,3.29,DevOps,0.0067573056
2024-12-08,VM,southeastasia,Azure,9.8618,58.1271,2.2536,2.6551,DevOps,0.0043422142000000006
2024-12-08,Storage,southeastasia,AWS,0.2625,650.296,1.1736,2.5969,DevOps,0.002526692
2024-12-08,Storage,eastus,AWS,0.5892,704.0308,0.0,1.2618,Engineering,0.0015259015999999999
2024-12-08,VM,eastus,AWS,0.0,49.3811,4.2111,0.9546,Data,0.0043098621999999994
2024-12-09,VM,eastus,Azure,10.3412,42.0639,5.1751,3.176,Engineering,0.007327467799999999
2024-12-09,Storage,eastus,Azure,0.6953,757.6599,2.7265,3.8213,Data,0.0043808798
2024-12-09,Networking,southeastasia,AWS,2.2455,10.4947,29.444,5.2626,Data,0.029914089399999996
2024-12-10,Storage,eastus,Azure,0.5204,653.5897,1.3087,2.1015,Data,0.0027199594000000002
2024-12-10,Storage,eastus,Azure,0.6054,687.23,1.4369,1.6308,Engineering,0.00293244
2024-12-10,VM,southeastasia,Azure,12.5405,49.6552,5.4159,2.9406,Engineering,0.0080233104
2024-12-10,Networking,southeastasia,AWS,2.5508,9.3426,26.0522,4.7867,Data,0.0265810452
2024-12-11,Storage,eastus,Azure,0.3793,843.5052,2.6976,1.875,Engineering,0.0044604704
2024-12-11,Storage,eastus,AWS,0.5075,779.2938,2.8741,2.2711,Engineering,0.0045341876000000005
2024-12-11,Networking,westeurope,Azure,1.3576,8.0839,38.1982,4.0812,Engineering,0.0384858878
2024-12-11,Storage,eastus,AWS,0.3619,662.8207,2.1007,2.6342,DevOps,0.0034987214
2024-12-11,VM,westeurope,AWS,10.8154,67.0174,8.4523,3.4812,Data,0.010749414799999999
2024-12-12,Database,eastus,Azure,5.3667,191.9255,3.9038,3.3573,Engineering,0.005360991
2024-12-12,Networking,westeurope,Azure,2.5477,8.4646,44.1547,6.3098,DevOps,0.044681169199999995
2024-12-12,Database,eastus,Azure,4.6717,189.1024,5.2916,3.6414,Engineering,0.0066041447999999996
2024-12-13,Networking,southeastasia,Azure,1.8849,8.8712,31.3837,4.0665,Engineering,0.0317784224
2024-12-13,VM,eastus,Azure,6.2614,63.3297,9.1612,2.414,Engineering,0.010540139399999999
2024-12-13,Storage,eastus,AWS,0.4947,893.9368,2.5544,2.8515,Data,0.0044412136
2024-12-13,Storage,southeastasia,Azure,0.5633,933.4344,2.6627,3.7973,DevOps,0.0046422288
2024-12-14,VM,southeastasia,AWS,6.8185,50.451,6.3243,1.7776,QA,0.007788902
2024-12-14,Networking,westeurope,AWS,1.6889,7.4928,22.6576,3.5006,Data,0.0230103656
2024-12-15,Database,southeastasia,AWS,4.2946,185.2752,4.8003,1.5242,Data,0.0060297704
2024-12-15,VM,westeurope,AWS,6.0149,59.7297,3.8095,3.2202,QA,0.0051319394
2024-12-15,Database,eastus,Azure,3.4028,175.8859,2.3436,3.0823,Engineering,0.0033759318
2024-12-16,VM,eastus,Azure,15.8635,46.5606,7.8952,2.9724,Engineering,0.0111610212
2024-12-16,Database,eastus,AWS,7.2393,208.0683,7.5321,2.5726,Data,0.0093960966
2024-12-16,Database,westeurope,Azure,5.0552,160.3422,5.28,3.0801,Engineering,0.0066117244
2024-12-16,Networking,eastus,AWS,1.2371,7.3261,13.2823,3.0059,Engineering,0.0135443722
2024-12-16,Database,southeastasia,Azure,7.466,216.4109,6.5548,3.4245,QA,0.0084808218
2024-12-17,Networking,eastus,AWS,3.3107,10.0796,28.2225,4.6626,QA,0.0289047992
2024-12-17,Database,southeastasia,AWS,4.7944,185.9081,4.5491,2.0488,Engineering,0.005879796200000001
2024-12-17,Database,westeurope,Azure,5.3295,141.1241,4.2889,1.7072,Engineering,0.0056370482
2024-12-17,VM,southeastasia,Azure,11.2588,41.5275,6.8221,2.009,Engineering,0.009156915
2024-12-17,Storage,eastus,AWS,0.3586,836.0951,1.9732,2.1579,Engineering,0.0037171102
2024-12-18,VM,eastus,Azure,14.0455,50.2744,6.7022,3.7078,Data,0.0096118488
2024-12-18,Networking,eastus,Azure,1.6348,9.2137,39.1683,4.3493,QA,0.039513687400000004
2024-12-18,Networking,eastus,AWS,2.3162,12.9783,24.5331,4.3213,Engineering,0.0250222966
2024-12-19,Networking,westeurope,AWS,1.442,10.3444,23.4807,3.9506,Engineering,0.0237897888
2024-12-19,Storage,southeastasia,AWS,0.4137,786.6993,2.0899,1.3837,DevOps,0.0037460386000000004
2024-12-19,VM,westeurope,Azure,16.3963,60.3838,8.6049,3.634,Data,0.0120049276
2024-12-19,VM,westeurope,Azure,13.029,50.6627,12.7849,2.5635,DevOps,0.0154920254
2024-12-19,VM,westeurope,Azure,13.3336,43.5392,8.234,4.4041,Engineering,0.0109877984
2024-12-20,Storage,eastus,Azure,0.4684,651.6919,1.2697,3.1458,Engineering,0.0026667638000000002
2024-12-20,Database,eastus,Azure,3.5788,192.8111,4.6651,2.4979,Data,0.005766482200000001
2024-12-20,Storage,eastus,Azure,0.7153,619.663,1.7487,3.6665,Data,0.003131086
2024-12-20,VM,eastus,Azure,12.3709,52.6189,8.7534,3.4868,QA,0.0113328178
2024-12-21,Storage,eastus,Azure,0.3656,513.3762,0.4994,1.1574,QA,0.0015992724000000002
2024-12-21,Storage,eastus,AWS,0.2136,741.2556,0.9395,3.2511,Engineering,0.0024647312
2024-12-21,VM,eastus,Azure,4.8881,61.4048,3.245,1.9388,DevOps,0.0043454296
2024-12-22,Networking,eastus,AWS,1.9651,11.4584,4.9387,3.3143,Engineering,0.0053546368
2024-12-22,Database,eastus,Azure,3.0813,211.1292,2.2493,3.1595,Engineering,0.0032878184
2024-12-22,VM,eastus,Azure,5.3984,42.7087,0.4471,2.0049,QA,0.0016121974
2024-12-22,Storage,westeurope,Azure,0.4325,917.2851,0.3287,2.8552,Data,0.0022497702
2024-12-22,Networking,westeurope,Azure,1.1067,7.9574,25.7708,5.1775,Engineering,0.026008054800000003
2024-12-22,Networking,eastus,AWS,1.3602,6.891,25.114,3.2656,DevOps,0.025399822000000002
2024-12-23,VM,eastus,Azure,14.3798,45.6699,4.376,2.8655,QA,0.0073432998000000005
2024-12-23,Storage,westeurope,AWS,0.4935,713.7892,1.8866,1.6134,DevOps,0.0034128784000000004
2024-12-23,Database,southeastasia,Azure,7.9038,235.1336,5.1613,2.3794,Data,0.0072123272
2024-12-23,VM,southeastasia,AWS,11.7072,38.6336,7.8855,2.8486,Engineering,0.0103042072
2024-12-23,Networking,eastus,Azure,1.7087,8.7793,31.6242,5.2696,Engineering,0.0319834986
2024-12-24,Database,southeastasia,Azure,5.4989,192.4986,3.0966,1.4463,DevOps,0.0045813772
2024-12-24,Database,westeurope,AWS,7.8758,198.413,4.0519,1.4463,Engineering,0.006023886
2024-12-25,VM,westeurope,AWS,8.4272,40.7384,4.5162,3.564,QA,0.0062831168
2024-12-25,Storage,westeurope,AWS,0.3975,840.3516,2.174,1.8359,Engineering,0.0039342032
2024-12-25,Networking,westeurope,AWS,2.197,12.479,23.2055,4.3003,Engineering,0.023669858000000002
2024-12-25,Storage,westeurope,Azure,0.4198,933.2813,2.1652,3.4864,Data,0.0041157226
2024-12-26,VM,southeastasia,AWS,14.7411,52.1889,9.2527,2.1531,Engineering,0.0123052978
2024-12-26,VM,westeurope,AWS,11.7681,36.7289,5.1708,2.0649,Data,0.0075978778
2024-12-26,Database,southeastasia,AWS,5.49,216.1526,3.144,1.4154,QA,0.0046743052
2024-12-26,Database,eastus,Azure,5.6475,171.7179,5.1305,2.1331,DevOps,0.0066034358
2024-12-26,Storage,southeastasia,AWS,0.4728,928.8828,2.3946,3.845,Engineering,0.0043469256
2024-12-27,VM,southeastasia,Azure,9.7599,46.9963,5.0031,3.0648,Engineering,0.0070490726
2024-12-27,Database,eastus,AWS,5.2603,200.3773,6.3011,2.8325,Data,0.0077539146
2024-12-27,Storage,eastus,AWS,0.5091,722.7924,2.1997,1.6123,Data,0.0037471048000000005
2024-12-27,Database,southeastasia,AWS,3.137,175.8692,5.3387,2.1523,Engineering,0.0063178384
2024-12-28,Storage,eastus,Azure,0.3108,683.0171,0.4301,3.4877,Engineering,0.0018582942
2024-12-28,Storage,eastus,AWS,0.3168,636.0388,1.0611,1.3555,DevOps,0.0023965376
2024-12-28,Storage,eastus,Azure,0.3756,748.4414,0.0329,2.324,QA,0.0016049028000000001
2024-12-28,Database,eastus,AWS,6.1072,215.7864,3.4871,2.5165,Engineering,0.0051401128
2024-12-28,VM,westeurope,AWS,8.0938,49.525,11.1225,3.7084,Data,0.01284031
2024-12-28,Storage,eastus,AWS,0.3537,1004.8186,0.4864,3.7762,QA,0.0025667772
2024-12-29,VM,eastus,AWS,7.8238,57.3946,7.5788,3.4512,QA,0.0092583492
2024-12-29,Storage,eastus,Azure,0.2624,963.1662,0.1395,2.9482,Data,0.0021183124
2024-12-29,VM,southeastasia,AWS,11.844,45.2867,4.2434,2.2109,Engineering,0.0067027734000000005
2024-12-30,VM,eastus,Azure,9.7389,47.9182,9.3096,3.7251,Engineering,0.0113532164
2024-12-30,VM,eastus,Azure,13.6224,53.687,7.7814,3.1075,DevOps,0.010613254
2024-12-30,Database,eastus,Azure,3.7836,163.9479,6.3243,2.4022,Data,0.0074089158000000006
